data,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,temp_inst_faltantes_pct,umidade_faltantes_pct,radiacao_faltantes_pct,vento_vel_faltantes_pct,precipitacao_faltantes_pct,valor_loja_02
2020-06-16,25.5,10.4,16.2,97.0,60.0,91.5,30.5,1910.9,994.8,5.7,1.52,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-17,27.1,17.8,21.99,92.0,50.0,68.0,53.3,2005.1,1110.0,10.7,3.6,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-18,27.5,22.1,24.17,78.0,50.0,59.0,13.5,2005.4,496.3,22.5,5.6,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-19,26.1,13.7,19.62,96.0,62.0,79.5,23.0,1415.9,546.7,11.7,1.66,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-20,30.0,22.1,26.45,80.0,50.0,59.0,19.1,1832.5,672.1,14.3,3.64,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-21,30.1,24.0,26.72,62.0,40.0,54.0,40.2,2195.4,1166.0,16.6,4.98,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-22,25.2,18.4,20.4,97.0,61.0,89.0,19.1,1967.8,775.1,6.8,1.76,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-23,29.5,17.2,24.42,96.0,39.0,50.0,18.5,1723.4,631.4,15.3,3.4,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-24,29.4,22.7,25.81,61.0,39.0,45.0,19.7,1808.8,1008.5,20.8,6.3,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,
2020-06-25,27.4,10.1,18.78,97.0,42.0,81.0,1.6,517.9,309.1,18.6,3.47,21.6,0.0%,0.0%,45.83%,0.0%,0.0%,
2020-06-26,12.3,5.0,8.24,98.0,46.0,88.5,25.9,1724.6,982.8,4.6,0.95,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-06-27,14.5,4.7,8.61,97.0,55.0,86.0,25.3,2137.3,1265.6,10.5,1.97,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,
2020-06-28,15.8,3.1,9.16,98.0,64.0,88.0,27.2,2129.5,1334.0,6.4,1.57,0.2,0.0%,4.17%,54.17%,0.0%,0.0%,
2020-06-29,11.4,7.7,9.34,98.0,85.0,94.5,0.0,643.3,94.9,8.5,2.31,19.0,0.0%,0.0%,50.0%,0.0%,0.0%,
2020-06-30,15.5,11.0,12.6,99.0,89.0,98.0,0.0,386.6,0.95,14.8,2.06,73.4,0.0%,0.0%,8.33%,0.0%,0.0%,
2020-07-01,12.6,9.3,11.12,96.0,74.0,83.5,0.0,851.1,389.55,14.2,2.33,1.0,0.0%,0.0%,50.0%,0.0%,0.0%,
2020-07-02,11.3,3.8,7.85,97.0,54.0,85.0,0.3,1990.7,1109.2,6.5,1.07,3.2,0.0%,0.0%,50.0%,0.0%,0.0%,
2020-07-03,14.7,0.2,6.17,99.0,48.0,97.5,33.9,2133.2,1315.3,4.0,0.7,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-04,19.8,1.9,9.39,98.0,48.0,89.0,31.4,2105.0,1094.5,5.7,1.7,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-05,17.8,11.3,14.04,98.0,75.0,95.0,0.1,745.9,139.1,5.2,1.17,2.6,0.0%,0.0%,45.83%,0.0%,0.0%,
2020-07-06,13.9,7.7,11.35,99.0,72.0,87.5,0.2,2083.5,472.4,8.7,2.2,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,
2020-07-07,12.5,8.8,10.29,97.0,74.0,94.0,0.0,265.7,57.5,11.4,3.35,34.2,0.0%,0.0%,50.0%,45.83%,0.0%,
2020-07-08,11.8,10.2,10.95,98.0,88.0,96.0,0.0,743.2,148.75,,,17.2,0.0%,0.0%,33.33%,100.0%,0.0%,
2020-07-09,14.8,5.3,9.65,97.0,41.0,90.0,0.3,2172.5,922.75,,,0.2,0.0%,0.0%,41.67%,100.0%,0.0%,
2020-07-10,21.6,3.3,9.82,99.0,38.0,94.5,42.0,2223.4,1361.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-11,17.4,12.3,14.02,98.0,67.0,87.0,0.1,1509.7,205.0,,,3.4,0.0%,0.0%,37.5%,100.0%,0.0%,
2020-07-12,18.2,11.9,13.75,99.0,68.0,97.5,0.0,1219.7,77.8,,,1.4,0.0%,0.0%,25.0%,100.0%,0.0%,
2020-07-13,16.0,4.6,10.22,99.0,35.0,92.0,22.9,2188.9,1392.8,,,0.2,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-14,13.0,0.3,6.07,99.0,29.0,86.0,61.8,2291.8,1469.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-15,13.7,-1.8,5.15,99.0,46.0,91.5,105.7,2285.5,1453.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-16,9.4,7.7,8.56,97.0,70.0,86.5,1.0,206.1,110.05,,,14.4,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-07-17,18.3,9.2,12.14,98.0,76.0,93.0,0.2,1986.1,472.35,6.8,2.43,0.2,0.0%,0.0%,41.67%,54.17%,0.0%,
2020-07-18,30.5,14.0,21.39,97.0,41.0,79.0,37.2,2125.0,1334.8,11.9,2.51,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,
2020-07-19,29.8,21.4,26.38,67.0,40.0,46.5,58.8,2136.8,1329.5,14.0,4.77,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-20,28.9,21.0,25.59,72.0,40.0,49.0,68.6,2099.7,1274.0,14.7,4.27,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-21,29.6,19.9,25.3,81.0,38.0,48.0,34.7,2114.9,1211.9,11.4,2.85,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-22,29.4,17.3,24.02,86.0,41.0,56.5,72.4,1964.5,1222.8,7.0,2.09,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-23,30.0,15.7,23.35,92.0,34.0,64.0,55.1,2222.0,1375.6,14.5,2.31,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-24,24.4,10.0,17.45,97.0,46.0,89.0,12.6,435.9,194.5,7.8,1.8,3.6,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-25,15.3,6.7,9.97,98.0,42.0,88.0,42.7,2302.1,1516.9,8.7,1.81,24.0,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-26,17.4,3.3,9.86,98.0,46.0,81.0,30.6,2335.1,1537.0,6.4,1.25,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,
2020-07-27,22.9,7.4,13.42,97.0,46.0,90.0,23.4,1865.2,957.2,2.5,0.95,1.0,0.0%,0.0%,54.17%,91.67%,0.0%,
2020-07-28,15.2,6.6,11.42,95.0,50.0,81.0,10.6,2312.0,1056.9,,,1.2,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-29,11.8,0.3,5.66,98.0,47.0,83.5,57.4,2425.8,1605.1,,,0.2,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-30,14.6,0.6,6.67,98.0,57.0,93.0,41.9,2419.4,1610.0,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-07-31,20.7,5.9,12.42,98.0,54.0,82.5,62.8,2065.8,853.7,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-01,24.3,10.4,16.27,97.0,57.0,87.5,68.1,2265.4,1453.1,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-02,28.5,10.9,18.43,98.0,47.0,87.0,62.6,2154.6,1529.7,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-03,28.7,11.7,18.97,99.0,42.0,91.0,65.9,2305.4,1510.8,,,0.2,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-04,28.1,11.3,19.08,98.0,33.0,83.5,74.9,2410.4,1553.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-05,28.2,12.8,20.51,96.0,36.0,61.0,92.2,2394.3,1565.2,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-06,29.4,16.1,22.18,80.0,36.0,59.0,96.8,2349.0,1493.8,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-07,25.1,12.2,17.93,98.0,60.0,87.5,76.6,2385.5,1534.4,,,0.2,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-08,20.8,14.1,16.68,99.0,75.0,93.5,0.2,2246.2,534.35,,,0.0,0.0%,0.0%,41.67%,100.0%,0.0%,
2020-08-09,25.6,13.0,17.61,99.0,54.0,97.0,0.1,2355.5,375.5,,,0.2,0.0%,0.0%,29.17%,100.0%,0.0%,
2020-08-10,30.2,12.0,20.69,98.0,33.0,84.0,103.6,2202.7,1255.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-11,27.9,5.1,14.04,96.0,36.0,65.5,5.3,479.2,101.1,,,10.8,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-12,10.0,5.1,7.95,98.0,83.0,93.5,0.0,505.2,54.7,,,19.4,0.0%,0.0%,29.17%,100.0%,0.0%,
2020-08-13,13.9,9.5,11.2,98.0,86.0,96.0,0.8,668.7,353.7,,,0.6,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-08-14,20.3,11.6,14.83,98.0,71.0,96.0,27.7,2453.4,1007.4,,,1.8,0.0%,0.0%,54.17%,100.0%,0.0%,
2020-08-15,20.2,13.6,16.5,97.0,61.0,83.0,0.4,2029.1,1005.75,,,0.2,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-16,18.3,5.0,11.99,98.0,44.0,84.0,0.1,2623.7,1625.65,,,0.2,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-17,19.6,3.7,10.48,99.0,45.0,96.0,0.9,2672.2,1108.8,,,0.2,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-18,23.3,5.8,13.33,98.0,62.0,85.5,0.2,2286.8,1171.95,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-19,19.2,11.7,15.27,98.0,35.0,91.0,4.1,2262.7,1249.65,,,4.4,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-20,12.0,5.5,8.21,90.0,31.0,67.5,3.0,2353.0,1003.4,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-21,13.9,-0.9,5.64,98.0,31.0,78.5,2.1,2738.4,1729.85,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-22,17.5,0.4,7.89,98.0,37.0,85.5,3.0,2747.9,1733.35,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-23,21.1,5.9,12.78,89.0,44.0,70.0,3.8,2746.9,1744.9,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-24,23.4,10.0,16.58,94.0,41.0,66.0,2.9,2704.6,1720.1,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-25,27.7,14.5,19.64,83.0,46.0,71.5,7.4,2222.3,1500.05,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-26,31.7,17.9,25.15,79.0,34.0,47.0,2.9,2445.1,1415.45,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-27,28.6,18.6,23.56,83.0,27.0,57.0,3.0,1585.6,725.0,,,0.0,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-28,18.9,15.9,17.49,96.0,80.0,90.5,4.1,793.8,269.4,,,6.6,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-08-29,29.6,15.2,19.97,99.0,53.0,93.0,0.1,2242.2,172.5,,,1.2,0.0%,12.5%,16.67%,100.0%,0.0%,
2020-08-30,21.0,10.3,13.41,97.0,84.0,91.0,0.0,283.5,58.7,,,10.2,0.0%,0.0%,16.67%,100.0%,0.0%,
2020-08-31,15.1,8.3,11.0,92.0,51.0,84.5,3.3,2347.3,1193.05,,,0.2,0.0%,0.0%,50.0%,100.0%,0.0%,
2020-09-01,15.5,8.7,11.85,94.0,79.0,85.5,0.1,899.2,367.8,,,2.4,0.0%,0.0%,37.5%,100.0%,0.0%,
2020-09-02,24.6,14.0,17.45,92.0,63.0,86.0,0.0,1624.1,415.15,,,0.0,0.0%,0.0%,33.33%,100.0%,0.0%,
2020-09-03,18.8,10.1,11.9,96.0,76.0,86.0,0.0,860.1,210.3,,,3.0,0.0%,0.0%,37.5%,100.0%,0.0%,
2020-09-04,19.1,5.6,12.34,99.0,56.0,94.5,7.4,2989.9,1507.9,,,0.2,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-05,14.0,11.5,12.86,96.0,81.0,91.0,0.0,535.1,191.4,,,7.2,0.0%,0.0%,37.5%,100.0%,0.0%,
2020-09-06,15.2,12.5,13.55,98.0,85.0,96.0,0.0,445.6,51.95,,,25.2,0.0%,0.0%,16.67%,100.0%,0.0%,
2020-09-07,16.0,12.6,14.12,95.0,75.0,87.0,4.4,503.4,347.6,,,0.0,0.0%,4.17%,45.83%,100.0%,0.0%,
2020-09-08,19.6,13.5,15.72,97.0,77.0,91.0,0.2,1406.9,355.6,,,1.2,0.0%,0.0%,33.33%,100.0%,0.0%,
2020-09-09,24.7,15.6,18.9,96.0,72.0,90.0,0.0,2444.9,312.5,,,0.0,0.0%,12.5%,29.17%,100.0%,0.0%,
2020-09-10,24.6,15.1,20.07,99.0,49.0,91.0,0.3,2965.3,1411.95,,,0.2,0.0%,4.17%,41.67%,100.0%,0.0%,
2020-09-11,24.1,14.1,17.98,94.0,71.0,89.0,3.6,2428.2,736.4,,,0.0,0.0%,4.17%,45.83%,100.0%,0.0%,
2020-09-12,20.1,14.7,17.43,98.0,74.0,93.0,0.0,289.9,66.75,,,18.0,0.0%,0.0%,41.67%,100.0%,0.0%,
2020-09-13,24.6,15.9,18.45,99.0,60.0,94.0,0.3,678.9,261.4,,,11.8,0.0%,0.0%,37.5%,100.0%,0.0%,
2020-09-14,18.6,11.4,16.28,98.0,35.0,86.0,0.2,2483.4,263.9,,,14.0,0.0%,0.0%,12.5%,100.0%,0.0%,
2020-09-15,14.0,8.2,11.04,96.0,57.0,76.0,1.0,1327.1,719.6,,,3.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-16,19.0,11.8,14.28,98.0,80.0,97.0,2.4,294.3,85.3,,,21.2,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-17,24.0,14.3,17.94,99.0,56.0,97.0,14.0,2909.0,1492.9,,,0.2,0.0%,4.17%,45.83%,100.0%,0.0%,
2020-09-18,27.4,12.1,18.88,99.0,44.0,92.0,18.7,3043.9,1981.0,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-19,21.1,11.2,15.34,98.0,49.0,85.5,18.1,2512.8,1087.6,,,0.2,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-20,16.4,5.9,10.91,98.0,42.0,83.0,18.7,3092.8,1727.9,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-21,19.6,3.4,11.2,99.0,26.0,87.0,20.7,3290.1,2199.4,,,0.2,0.0%,4.17%,45.83%,100.0%,0.0%,
2020-09-22,20.2,6.7,13.05,95.0,49.0,78.0,25.1,3284.8,2201.7,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-23,27.8,8.2,16.67,96.0,50.0,76.0,29.5,2952.2,2042.4,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-24,31.4,13.1,21.8,99.0,30.0,74.0,28.4,2976.5,1880.7,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-25,28.7,15.4,21.47,95.0,52.0,78.0,30.5,2846.8,1326.0,,,0.0,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-26,24.5,16.0,19.78,95.0,67.0,83.0,34.5,2527.2,514.0,,,0.4,0.0%,0.0%,45.83%,100.0%,0.0%,
2020-09-27,19.9,17.6,18.39,95.0,85.0,92.5,,,,,,0.2,62.5%,66.67%,100.0%,100.0%,62.5%,
2020-09-28,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-09-29,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-09-30,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-01,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-02,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-03,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-04,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-05,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-06,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-07,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-08,24.5,18.5,22.29,82.0,50.0,62.0,1321.8,3309.0,2204.7,8.2,3.26,0.0,70.83%,70.83%,70.83%,70.83%,100.0%,
2020-10-09,24.7,15.3,21.57,83.0,34.0,52.0,742.5,3384.8,2551.6,,,0.0,62.5%,62.5%,62.5%,100.0%,100.0%,
2020-10-10,22.1,14.2,19.16,65.0,28.0,38.0,34.3,3546.4,2727.65,,,0.0,54.17%,54.17%,58.33%,100.0%,100.0%,
2020-10-11,26.8,10.6,19.81,88.0,40.0,63.5,47.1,3468.5,2376.6,5.5,1.91,0.0,33.33%,33.33%,50.0%,45.83%,100.0%,
2020-10-12,27.1,13.5,20.05,97.0,28.0,52.0,40.4,3355.8,2325.1,3.1,0.57,0.0,20.83%,20.83%,54.17%,66.67%,100.0%,
2020-10-13,24.9,14.4,20.24,79.0,39.0,59.0,44.3,3491.6,2493.25,6.5,1.65,0.0,45.83%,45.83%,50.0%,45.83%,100.0%,
2020-10-14,22.2,16.0,19.86,85.0,55.0,67.0,522.6,2411.3,1533.95,,,0.0,66.67%,66.67%,66.67%,100.0%,100.0%,
2020-10-15,24.8,17.7,21.94,74.0,51.0,57.0,798.6,3280.1,2672.55,,,0.0,58.33%,58.33%,58.33%,100.0%,100.0%,
2020-10-16,27.9,19.4,24.7,71.0,34.0,47.5,809.3,3535.1,2743.25,10.3,4.0,0.0,58.33%,58.33%,58.33%,58.33%,100.0%,
2020-10-17,28.3,19.9,25.78,74.0,38.0,46.0,871.9,3253.3,2386.35,,,0.0,58.33%,58.33%,58.33%,100.0%,100.0%,
2020-10-18,31.7,23.5,28.8,53.0,27.0,38.5,828.7,3485.4,2742.9,,,0.0,58.33%,58.33%,58.33%,100.0%,100.0%,
2020-10-19,34.5,26.4,31.72,54.0,29.0,38.5,788.9,3415.5,2684.6,,,0.0,58.33%,58.33%,58.33%,100.0%,100.0%,
2020-10-20,32.2,25.0,29.39,65.0,37.0,50.0,1099.6,3363.2,2850.6,,,0.0,62.5%,62.5%,62.5%,100.0%,100.0%,
2020-10-21,28.0,22.1,25.71,73.0,50.0,58.0,249.6,3287.8,2328.2,,,0.0,70.83%,70.83%,70.83%,100.0%,100.0%,
2020-10-22,29.5,21.9,26.71,76.0,52.0,58.0,1412.3,3345.3,2717.6,,,0.0,62.5%,62.5%,62.5%,100.0%,100.0%,
2020-10-23,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-24,29.2,21.8,26.33,86.0,53.0,69.0,1966.2,2924.2,2429.55,,,0.0,75.0%,75.0%,75.0%,100.0%,100.0%,
2020-10-25,29.5,21.6,27.32,88.0,59.0,66.0,590.6,3430.8,2093.1,,,0.0,62.5%,62.5%,62.5%,100.0%,100.0%,
2020-10-26,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-10-27,24.0,17.8,21.07,80.0,46.0,62.5,768.4,2485.2,2323.4,,,0.0,75.0%,75.0%,75.0%,100.0%,100.0%,
2020-10-28,28.8,18.9,25.12,71.0,30.0,46.5,1844.9,3654.8,3201.95,,,0.0,66.67%,66.67%,66.67%,100.0%,100.0%,
2020-10-29,23.6,17.0,20.5,64.0,39.0,48.5,738.8,3433.4,2566.3,,,0.0,66.67%,66.67%,66.67%,100.0%,100.0%,
2020-10-30,22.4,13.5,19.34,68.0,32.0,41.5,1974.0,3798.9,3271.5,11.8,4.34,0.0,66.67%,66.67%,66.67%,66.67%,100.0%,
2020-10-31,22.2,19.1,20.33,69.0,56.0,65.0,901.7,2238.9,2105.8,,,0.0,87.5%,87.5%,87.5%,100.0%,100.0%,
2020-11-01,24.7,15.1,21.24,83.0,38.0,50.0,1615.6,3468.8,2663.75,9.4,3.51,0.0,66.67%,66.67%,66.67%,66.67%,100.0%,
2020-11-02,25.3,15.1,21.6,78.0,32.0,52.0,790.8,3720.5,3165.7,7.7,3.16,0.0,62.5%,62.5%,62.5%,62.5%,100.0%,
2020-11-03,25.2,18.1,22.27,72.0,40.0,52.0,1140.6,3784.7,3319.6,,,0.0,70.83%,70.83%,70.83%,100.0%,100.0%,
2020-11-04,23.3,20.2,21.98,48.0,33.0,37.0,995.4,3790.2,3587.5,,,0.0,79.17%,79.17%,79.17%,100.0%,100.0%,
2020-11-05,24.7,21.9,22.82,53.0,44.0,47.5,1569.6,3156.8,2607.25,,,0.0,83.33%,83.33%,83.33%,100.0%,100.0%,
2020-11-06,27.6,22.7,25.78,49.0,35.0,39.0,2607.6,3751.8,3207.5,,,0.0,79.17%,79.17%,79.17%,100.0%,100.0%,
2020-11-07,29.3,21.1,25.15,70.0,42.0,54.5,1054.5,3614.0,3339.95,7.3,2.82,0.0,75.0%,75.0%,75.0%,75.0%,100.0%,
2020-11-08,,,22.3,,,69.0,340.1,340.1,340.1,,,0.0,95.83%,95.83%,95.83%,100.0%,100.0%,
2020-11-09,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-10,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-11,28.9,26.5,27.77,55.0,42.0,47.0,1682.3,3070.7,2718.3,,,0.0,87.5%,87.5%,87.5%,100.0%,100.0%,
2020-11-12,28.7,23.5,26.45,67.0,43.0,53.5,1381.9,3609.3,2877.75,,,0.0,83.33%,83.33%,83.33%,100.0%,100.0%,
2020-11-13,30.7,22.4,28.1,79.0,36.0,43.0,2328.0,3485.7,3236.9,,,0.0,87.5%,87.5%,87.5%,100.0%,100.0%,
2020-11-14,,,33.9,,,39.0,994.5,994.5,994.5,,,0.0,95.83%,95.83%,95.83%,100.0%,100.0%,
2020-11-15,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-16,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-17,24.8,18.7,22.82,80.0,42.0,50.0,1933.9,3059.2,2444.0,,,0.0,83.33%,83.33%,83.33%,100.0%,100.0%,
2020-11-18,,,22.3,,,51.0,370.3,370.3,370.3,,,0.0,95.83%,95.83%,95.83%,100.0%,100.0%,
2020-11-19,23.8,20.9,23.2,68.0,51.0,55.0,401.5,2885.5,1116.9,,,0.0,87.5%,87.5%,87.5%,100.0%,100.0%,
2020-11-20,26.6,19.5,23.78,72.0,38.0,49.0,2793.6,3716.6,3438.6,,,0.0,79.17%,79.17%,79.17%,100.0%,100.0%,
2020-11-21,24.1,18.9,23.45,69.0,52.0,57.5,1658.9,3713.4,3083.75,,,0.0,83.33%,83.33%,83.33%,100.0%,100.0%,
2020-11-22,28.6,17.9,24.39,72.0,36.0,55.0,2174.3,3801.6,3383.2,,,0.0,70.83%,70.83%,70.83%,100.0%,100.0%,
2020-11-23,31.8,21.9,28.56,69.0,42.0,50.0,2769.9,3728.0,3584.0,8.5,3.62,0.0,79.17%,79.17%,79.17%,79.17%,100.0%,
2020-11-24,37.2,29.5,34.75,40.0,22.0,30.0,2710.9,3683.1,3396.95,,,0.0,75.0%,75.0%,75.0%,100.0%,100.0%,
2020-11-25,38.3,30.3,35.63,36.0,23.0,26.0,2124.0,2939.9,2324.4,,,0.0,75.0%,75.0%,75.0%,100.0%,100.0%,
2020-11-26,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-27,26.9,24.4,25.77,77.0,65.0,70.0,2215.4,3146.8,2262.8,,,0.0,87.5%,87.5%,87.5%,100.0%,100.0%,
2020-11-28,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-11-29,28.0,26.7,27.2,71.0,64.0,67.5,1087.5,2617.3,1852.4,,,0.0,91.67%,91.67%,91.67%,100.0%,100.0%,
2020-11-30,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-12-01,28.1,23.7,25.8,72.0,53.0,63.5,1385.0,3630.0,3462.35,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-02,31.9,24.1,28.88,77.0,57.0,62.0,2475.9,3739.5,3255.1,,,0.0,79.17%,79.17%,79.17%,100.0%,79.17%,
2020-12-03,,,27.05,,,59.5,1182.8,1620.1,1401.45,,,0.0,91.67%,91.67%,91.67%,100.0%,91.67%,
2020-12-04,24.1,21.5,23.0,82.0,69.0,74.0,2069.5,2298.8,2184.15,,,0.0,91.67%,91.67%,91.67%,100.0%,91.67%,
2020-12-05,23.4,18.1,21.72,69.0,57.0,62.5,1945.1,3210.1,2604.35,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-06,22.2,19.5,20.85,71.0,64.0,68.0,2642.1,3361.5,3001.8,,,0.0,91.67%,91.67%,91.67%,100.0%,91.67%,
2020-12-07,26.0,20.5,24.5,85.0,54.0,66.0,2704.6,2781.6,2743.1,,,0.0,91.67%,91.67%,91.67%,100.0%,91.67%,
2020-12-08,28.2,19.0,24.96,84.0,45.0,59.0,1737.1,3963.1,3432.2,,,0.0,70.83%,70.83%,70.83%,100.0%,70.83%,
2020-12-09,28.5,25.6,27.25,57.0,45.0,49.5,1740.8,3495.5,3480.15,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-10,32.0,23.2,28.82,78.0,28.0,44.0,2804.9,3935.4,3629.05,,,0.0,75.0%,75.0%,75.0%,100.0%,75.0%,
2020-12-11,38.5,30.5,35.96,52.0,21.0,32.0,2719.2,3648.3,3355.8,,,0.0,79.17%,79.17%,79.17%,100.0%,79.17%,
2020-12-12,30.0,25.3,28.18,71.0,48.0,56.0,2004.8,3677.6,3386.15,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-13,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-12-14,25.3,21.8,24.02,69.0,52.0,56.5,721.4,3481.9,2952.65,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-15,30.9,24.2,28.92,76.0,43.0,48.0,2734.8,3494.3,3308.2,,,0.0,83.33%,83.33%,83.33%,100.0%,83.33%,
2020-12-16,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2020-12-17,31.3,23.2,28.77,84.0,45.0,55.0,23.8,3752.9,2424.4,,,0.0,58.33%,58.33%,58.33%,100.0%,58.33%,
